course_title,tags
Cómo Crear Políticas Contables bajo NIIF para PYMES,"['PaidCourse', 'PriceVeryLow', 'AllLevels', 'DurationVeryLow', 'BusinessFinance', 'Cómo', 'Crear', 'Políticas', 'Contables', 'bajo', 'NIIF', 'para', 'PYMES']"
Finanzas Personales para Vivir Libre de Deudas,"['PaidCourse', 'PriceLow', 'BeginnerLevel', 'DurationVeryLow', 'BusinessFinance', 'Finanzas', 'Personales', 'para', 'Vivir', 'Libre', 'de', 'Deudas']"
Finanzas personales: Logrando la Libertad Financiera,"['PaidCourse', 'PriceVeryLow', 'BeginnerLevel', 'DurationVeryLow', 'BusinessFinance', 'Finanzas', 'personales:', 'Logrando', 'la', 'Libertad', 'Financiera']"
株式投資で本当のテクニカル分析ができるようになる,"['PaidCourse', 'PriceVeryLow', 'IntermediateLevel', 'DurationVeryLow', 'BusinessFinance', '株式投資で本当のテクニカル分析ができるようになる']"
Aktiver Vermögensaufbau mit ETF,"['PaidCourse', 'PriceVeryLow', 'BeginnerLevel', 'DurationVeryLow', 'BusinessFinance', 'Aktiver', 'Vermögensaufbau', 'mit', 'ETF']"
Socorro! Preciso Organizar as Minhas Finanças!,"['PaidCourse', 'PriceVeryLow', 'AllLevels', 'DurationVeryLow', 'BusinessFinance', 'Socorro!', 'Preciso', 'Organizar', 'as', 'Minhas', 'Finanças!']"
Curso Completo de Opciones Binarias: Estrategias 90% Acierto,"['PaidCourse', 'PriceMedium', 'AllLevels', 'DurationVeryLow', 'BusinessFinance', 'Curso', 'Completo', 'de', 'Opciones', 'Binarias:', 'Estrategias', '90%', 'Acierto']"
Le basi del Trading,"['PaidCourse', 'PriceVeryHigh', 'AllLevels', 'DurationVeryLow', 'BusinessFinance', 'Le', 'basi', 'del', 'Trading']"
【個人事業主向け】青色申告の記帳を自力で行うための複式簿記の基本,"['PaidCourse', 'PriceVeryLow', 'BeginnerLevel', 'DurationVeryLow', 'BusinessFinance', '【個人事業主向け】青色申告の記帳を自力で行うための複式簿記の基本']"
Profit and Loss Account for bankers and credit analysts,"['PaidCourse', 'PriceVeryLow', 'BeginnerLevel', 'DurationVeryLow', 'BusinessFinance', 'Profit', 'and', 'Loss', 'Account', 'for', 'bankers', 'and', 'credit', 'analysts']"
Business Accounts For Managers,"['PaidCourse', 'PriceVeryLow', 'BeginnerLevel', 'DurationVeryLow', 'BusinessFinance', 'Business', 'Accounts', 'For', 'Managers']"
Black Scholes Option Pricing Model,"['PaidCourse', 'PriceVeryLow', 'BeginnerLevel', 'DurationVeryLow', 'BusinessFinance', 'Black', 'Scholes', 'Option', 'Pricing', 'Model']"
Chief Wealth Officer,"['PaidCourse', 'PriceVeryLow', 'BeginnerLevel', 'DurationVeryLow', 'BusinessFinance', 'Chief', 'Wealth', 'Officer']"
Practical Accounts Training A,"['PaidCourse', 'PriceVeryLow', 'IntermediateLevel', 'DurationMedium', 'BusinessFinance', 'Practical', 'Accounts', 'Training', 'A']"
International Trade and New Geographic Economy,"['PaidCourse', 'PriceVeryLow', 'AllLevels', 'DurationVeryLow', 'BusinessFinance', 'International', 'Trade', 'and', 'New', 'Geographic', 'Economy']"
2. Principles of Simple Interest - advanced problems,"['PaidCourse', 'PriceVeryLow', 'IntermediateLevel', 'DurationVeryLow', 'BusinessFinance', '2.', 'Principles', 'of', 'Simple', 'Interest', '-', 'advanced', 'problems']"
School of Raising Capital: Agile Financial Modeling,"['PaidCourse', 'PriceVeryLow', 'AllLevels', 'DurationVeryLow', 'BusinessFinance', 'School', 'of', 'Raising', 'Capital:', 'Agile', 'Financial', 'Modeling']"
How to Read Financial Statements,"['PaidCourse', 'PriceVeryLow', 'BeginnerLevel', 'DurationVeryLow', 'BusinessFinance', 'How', 'to', 'Read', 'Financial', 'Statements']"
"Intro. to Asset-Backed Securities, CFA Level I,  2017 Prep","['PaidCourse', 'PriceVeryLow', 'AllLevels', 'DurationVeryLow', 'BusinessFinance', 'Intro.', 'to', 'Asset-Backed', 'Securities,', 'CFA', 'Level', 'I,', '', '2017', 'Prep']"
Reach Your Personal Financial Goals the Easy Way (2017 UK),"['PaidCourse', 'PriceLow', 'AllLevels', 'DurationVeryLow', 'BusinessFinance', 'Reach', 'Your', 'Personal', 'Financial', 'Goals', 'the', 'Easy', 'Way', '(2017', 'UK)']"
Bitesize Bookkeeping for busy people,"['PaidCourse', 'PriceVeryLow', 'BeginnerLevel', 'DurationVeryLow', 'BusinessFinance', 'Bitesize', 'Bookkeeping', 'for', 'busy', 'people']"
Do Your Own Accounts,"['PaidCourse', 'PriceVeryLow', 'AllLevels', 'DurationVeryLow', 'BusinessFinance', 'Do', 'Your', 'Own', 'Accounts']"
CFA Level 1 - Derivatives,"['PaidCourse', 'PriceVeryLow', 'AllLevels', 'DurationVeryLow', 'BusinessFinance', 'CFA', 'Level', '1', '-', 'Derivatives']"
Accounting for everyone! ,"['PaidCourse', 'PriceVeryLow', 'BeginnerLevel', 'DurationVeryLow', 'BusinessFinance', 'Accounting', 'for', 'everyone!', '']"
Stock Fundamental Analysis with Excel,"['PaidCourse', 'PriceVeryLow', 'AllLevels', 'DurationLow', 'BusinessFinance', 'Stock', 'Fundamental', 'Analysis', 'with', 'Excel']"
Financial Accounting For Beginners,"['PaidCourse', 'PriceLow', 'AllLevels', 'DurationVeryLow', 'BusinessFinance', 'Financial', 'Accounting', 'For', 'Beginners']"
Trading: How Transformative Learning Drives Expertise,"['PaidCourse', 'PriceVeryLow', 'AllLevels', 'DurationVeryLow', 'BusinessFinance', 'Trading:', 'How', 'Transformative', 'Learning', 'Drives', 'Expertise']"
Manual Bookkeeping,"['PaidCourse', 'PriceVeryLow', 'IntermediateLevel', 'DurationVeryLow', 'BusinessFinance', 'Manual', 'Bookkeeping']"
Numeracy skills in business and everyday life:Think and Deal,"['PaidCourse', 'PriceVeryLow', 'BeginnerLevel', 'DurationVeryLow', 'BusinessFinance', 'Numeracy', 'skills', 'in', 'business', 'and', 'everyday', 'life:Think', 'and', 'Deal']"
Financial Modelling in Excel Step by Step,"['PaidCourse', 'PriceVeryLow', 'IntermediateLevel', 'DurationVeryLow', 'BusinessFinance', 'Financial', 'Modelling', 'in', 'Excel', 'Step', 'by', 'Step']"
Straight From Business School: Create Financial Statements,"['PaidCourse', 'PriceVeryLow', 'BeginnerLevel', 'DurationVeryLow', 'BusinessFinance', 'Straight', 'From', 'Business', 'School:', 'Create', 'Financial', 'Statements']"
How To Pay Less Tax (UK version),"['PaidCourse', 'PriceVeryLow', 'AllLevels', 'DurationVeryLow', 'BusinessFinance', 'How', 'To', 'Pay', 'Less', 'Tax', '(UK', 'version)']"
Interpreting financial statements,"['FreeCourse', '', 'AllLevels', 'DurationVeryLow', 'BusinessFinance', 'Interpreting', 'financial', 'statements']"
Forex trading with binary options,"['PaidCourse', 'PriceVeryLow', 'AllLevels', 'DurationVeryLow', 'BusinessFinance', 'Forex', 'trading', 'with', 'binary', 'options']"
Triple P Trading Course,"['PaidCourse', 'PriceVeryLow', 'AllLevels', 'DurationVeryLow', 'BusinessFinance', 'Triple', 'P', 'Trading', 'Course']"
Cost Accounting - A Comprehensive Study,"['PaidCourse', 'PriceVeryHigh', 'AllLevels', 'DurationLow', 'BusinessFinance', 'Cost', 'Accounting', '-', 'A', 'Comprehensive', 'Study']"
How to become a successful day trader,"['PaidCourse', 'PriceLow', 'AllLevels', 'DurationVeryLow', 'BusinessFinance', 'How', 'to', 'become', 'a', 'successful', 'day', 'trader']"
Essentials of Finance and Investment in 2 hours,"['PaidCourse', 'PriceVeryLow', 'BeginnerLevel', 'DurationVeryLow', 'BusinessFinance', 'Essentials', 'of', 'Finance', 'and', 'Investment', 'in', '2', 'hours']"
Public Speaking: You Can Give Great Financial Presentations,"['PaidCourse', 'PriceVeryLow', 'AllLevels', 'DurationVeryLow', 'BusinessFinance', 'Public', 'Speaking:', 'You', 'Can', 'Give', 'Great', 'Financial', 'Presentations']"
Professional Trading - Consistent Profits with Low Risk!,"['PaidCourse', 'PriceVeryLow', 'AllLevels', 'DurationVeryLow', 'BusinessFinance', 'Professional', 'Trading', '-', 'Consistent', 'Profits', 'with', 'Low', 'Risk!']"
Trading for winning,"['PaidCourse', 'PriceVeryHigh', 'AllLevels', 'DurationVeryLow', 'BusinessFinance', 'Trading', 'for', 'winning']"
Succeed in Stocks Even if you Don't Know Where to Start,"['FreeCourse', '', 'BeginnerLevel', 'DurationVeryLow', 'BusinessFinance', 'Succeed', 'in', 'Stocks', 'Even', 'if', 'you', ""Don't"", 'Know', 'Where', 'to', 'Start']"
Options Basics & Trading With Small Capital! - Level 1,"['PaidCourse', 'PriceVeryLow', 'BeginnerLevel', 'DurationVeryLow', 'BusinessFinance', 'Options', 'Basics', '&', 'Trading', 'With', 'Small', 'Capital!', '-', 'Level', '1']"
Forex trading Basic to advance Professional Level course,"['PaidCourse', 'PriceVeryLow', 'AllLevels', 'DurationVeryLow', 'BusinessFinance', 'Forex', 'trading', 'Basic', 'to', 'advance', 'Professional', 'Level', 'course']"
Day Trading in Stocks: Strategies for Beginner Investors,"['PaidCourse', 'PriceVeryLow', 'AllLevels', 'DurationVeryLow', 'BusinessFinance', 'Day', 'Trading', 'in', 'Stocks:', 'Strategies', 'for', 'Beginner', 'Investors']"
Learn to Trade Forex Big U-Turn Trade,"['PaidCourse', 'PriceVeryLow', 'BeginnerLevel', 'DurationVeryLow', 'BusinessFinance', 'Learn', 'to', 'Trade', 'Forex', 'Big', 'U-Turn', 'Trade']"
"Technical Analysis Primer for trading Stocks, Bonds & Forex","['PaidCourse', 'PriceVeryLow', 'BeginnerLevel', 'DurationVeryLow', 'BusinessFinance', 'Technical', 'Analysis', 'Primer', 'for', 'trading', 'Stocks,', 'Bonds', '&', 'Forex']"
DIY: Reduce Unpaid Federal Tax thru  IRS Offer in Compromise,"['PaidCourse', 'PriceVeryLow', 'AllLevels', 'DurationVeryLow', 'BusinessFinance', 'DIY:', 'Reduce', 'Unpaid', 'Federal', 'Tax', 'thru', '', 'IRS', 'Offer', 'in', 'Compromise']"
Stock Trading with this Strategy,"['PaidCourse', 'PriceVeryLow', 'AllLevels', 'DurationVeryLow', 'BusinessFinance', 'Stock', 'Trading', 'with', 'this', 'Strategy']"
The Psychology of Trading,"['PaidCourse', 'PriceVeryLow', 'AllLevels', 'DurationVeryLow', 'BusinessFinance', 'The', 'Psychology', 'of', 'Trading']"
Professional Forex Strategy+2 weeks for FREE trading alerts,"['PaidCourse', 'PriceLow', 'AllLevels', 'DurationVeryLow', 'BusinessFinance', 'Professional', 'Forex', 'Strategy+2', 'weeks', 'for', 'FREE', 'trading', 'alerts']"
Stock Trading Essentials for Day Traders,"['PaidCourse', 'PriceLow', 'AllLevels', 'DurationVeryLow', 'BusinessFinance', 'Stock', 'Trading', 'Essentials', 'for', 'Day', 'Traders']"
Basics of Finance and Budgeting,"['PaidCourse', 'PriceVeryLow', 'BeginnerLevel', 'DurationVeryLow', 'BusinessFinance', 'Basics', 'of', 'Finance', 'and', 'Budgeting']"
Portfolio Management CFA L1 2016,"['PaidCourse', 'PriceVeryLow', 'AllLevels', 'DurationVeryLow', 'BusinessFinance', 'Portfolio', 'Management', 'CFA', 'L1', '2016']"
"Trade Stocks, Forex & Financial Markets like a Professional","['PaidCourse', 'PriceVeryLow', 'AllLevels', 'DurationVeryLow', 'BusinessFinance', 'Trade', 'Stocks,', 'Forex', '&', 'Financial', 'Markets', 'like', 'a', 'Professional']"
The Tax Advantaged Investor: A Guide to Legal Tax Reduction!,"['FreeCourse', '', 'AllLevels', 'DurationVeryLow', 'BusinessFinance', 'The', 'Tax', 'Advantaged', 'Investor:', 'A', 'Guide', 'to', 'Legal', 'Tax', 'Reduction!']"
The Smart Option Trader,"['PaidCourse', 'PriceVeryLow', 'AllLevels', 'DurationLow', 'BusinessFinance', 'The', 'Smart', 'Option', 'Trader']"
Beginners Chart Patterns Trading for Penny Stocks,"['PaidCourse', 'PriceVeryHigh', 'BeginnerLevel', 'DurationVeryLow', 'BusinessFinance', 'Beginners', 'Chart', 'Patterns', 'Trading', 'for', 'Penny', 'Stocks']"
Financial Statements: Learn Accounting. Unlock the Numbers.,"['PaidCourse', 'PriceVeryLow', 'BeginnerLevel', 'DurationVeryLow', 'BusinessFinance', 'Financial', 'Statements:', 'Learn', 'Accounting.', 'Unlock', 'the', 'Numbers.']"
CFA® Level 1 2014 – Alternative Investments,"['PaidCourse', 'PriceVeryLow', 'AllLevels', 'DurationVeryLow', 'BusinessFinance', 'CFA®', 'Level', '1', '2014', '–', 'Alternative', 'Investments']"
Interest Rate Swaps,"['PaidCourse', 'PriceVeryLow', 'AllLevels', 'DurationVeryLow', 'BusinessFinance', 'Interest', 'Rate', 'Swaps']"
Financial Modelling for entrepreneurs,"['PaidCourse', 'PriceVeryLow', 'AllLevels', 'DurationVeryLow', 'BusinessFinance', 'Financial', 'Modelling', 'for', 'entrepreneurs']"
Economics - CFA Level 1 - 2014,"['PaidCourse', 'PriceVeryLow', 'BeginnerLevel', 'DurationVeryLow', 'BusinessFinance', 'Economics', '-', 'CFA', 'Level', '1', '-', '2014']"
Bookkeeping Made Simple,"['PaidCourse', 'PriceVeryLow', 'AllLevels', 'DurationVeryLow', 'BusinessFinance', 'Bookkeeping', 'Made', 'Simple']"
What is Bitcoin,"['PaidCourse', 'PriceVeryLow', 'AllLevels', 'DurationVeryLow', 'BusinessFinance', 'What', 'is', 'Bitcoin']"
Accounting for CA CPT Exams Part I,"['PaidCourse', 'PriceVeryLow', 'AllLevels', 'DurationLow', 'BusinessFinance', 'Accounting', 'for', 'CA', 'CPT', 'Exams', 'Part', 'I']"
Raising Capital for Your Business,"['PaidCourse', 'PriceVeryLow', 'AllLevels', 'DurationVeryLow', 'BusinessFinance', 'Raising', 'Capital', 'for', 'Your', 'Business']"
"Silver, Gold, and Inflation","['FreeCourse', '', 'BeginnerLevel', 'DurationVeryLow', 'BusinessFinance', 'Silver,', 'Gold,', 'and', 'Inflation']"
Accounting Concepts For Technocrats,"['PaidCourse', 'PriceVeryLow', 'BeginnerLevel', 'DurationVeryLow', 'BusinessFinance', 'Accounting', 'Concepts', 'For', 'Technocrats']"
Beginner Financial Analysis: Invest Like Warren Buffett,"['PaidCourse', 'PriceVeryLow', 'BeginnerLevel', 'DurationVeryLow', 'BusinessFinance', 'Beginner', 'Financial', 'Analysis:', 'Invest', 'Like', 'Warren', 'Buffett']"
Advance Technical Analysis,"['PaidCourse', 'PriceVeryLow', 'ExpertLevel', 'DurationVeryLow', 'BusinessFinance', 'Advance', 'Technical', 'Analysis']"
The Everyday Investor: Building Wealth with Venture Capital,"['PaidCourse', 'PriceVeryLow', 'IntermediateLevel', 'DurationVeryLow', 'BusinessFinance', 'The', 'Everyday', 'Investor:', 'Building', 'Wealth', 'with', 'Venture', 'Capital']"
QuickBooks Online : Inventory Management For Non-Finance,"['PaidCourse', 'PriceVeryLow', 'AllLevels', 'DurationVeryLow', 'BusinessFinance', 'QuickBooks', 'Online', ':', 'Inventory', 'Management', 'For', 'Non-Finance']"
Law Matters,"['PaidCourse', 'PriceVeryLow', 'BeginnerLevel', 'DurationVeryLow', 'BusinessFinance', 'Law', 'Matters']"
Learn to Trade for Profit: Finding Winning Stocks - Chinese,"['PaidCourse', 'PriceLow', 'AllLevels', 'DurationVeryLow', 'BusinessFinance', 'Learn', 'to', 'Trade', 'for', 'Profit:', 'Finding', 'Winning', 'Stocks', '-', 'Chinese']"
Financial Accounting Part 2 - Passing The Class,"['PaidCourse', 'PriceVeryLow', 'BeginnerLevel', 'DurationVeryLow', 'BusinessFinance', 'Financial', 'Accounting', 'Part', '2', '-', 'Passing', 'The', 'Class']"
Simple Options Trading System,"['PaidCourse', 'PriceVeryLow', 'IntermediateLevel', 'DurationVeryLow', 'BusinessFinance', 'Simple', 'Options', 'Trading', 'System']"
Investments and Financial Markets,"['PaidCourse', 'PriceVeryLow', 'BeginnerLevel', 'DurationVeryLow', 'BusinessFinance', 'Investments', 'and', 'Financial', 'Markets']"
Legal Accounting,"['PaidCourse', 'PriceLow', 'AllLevels', 'DurationVeryLow', 'BusinessFinance', 'Legal', 'Accounting']"
"Term Loan Appraisal for bankers, credit analysts","['PaidCourse', 'PriceVeryLow', 'BeginnerLevel', 'DurationVeryLow', 'BusinessFinance', 'Term', 'Loan', 'Appraisal', 'for', 'bankers,', 'credit', 'analysts']"
Small Biz Doers' Guide to Small Biz Accounting + Bookkeeping,"['PaidCourse', 'PriceVeryLow', 'BeginnerLevel', 'DurationVeryLow', 'BusinessFinance', 'Small', 'Biz', ""Doers'"", 'Guide', 'to', 'Small', 'Biz', 'Accounting', '+', 'Bookkeeping']"
Trade Show Samurai,"['PaidCourse', 'PriceLow', 'AllLevels', 'DurationVeryLow', 'BusinessFinance', 'Trade', 'Show', 'Samurai']"
Forex Harmonic Trading- With Multiple Forex Chart Examples,"['PaidCourse', 'PriceMedium', 'AllLevels', 'DurationVeryLow', 'BusinessFinance', 'Forex', 'Harmonic', 'Trading-', 'With', 'Multiple', 'Forex', 'Chart', 'Examples']"
The Cost of Capital: The Key To Attract Venture Capitalists,"['PaidCourse', 'PriceVeryLow', 'AllLevels', 'DurationVeryLow', 'BusinessFinance', 'The', 'Cost', 'of', 'Capital:', 'The', 'Key', 'To', 'Attract', 'Venture', 'Capitalists']"
Accounting for School Students,"['PaidCourse', 'PriceVeryLow', 'AllLevels', 'DurationVeryLow', 'BusinessFinance', 'Accounting', 'for', 'School', 'Students']"
Learn To Trade The Forex Naked Price Action Acapulco Trade,"['PaidCourse', 'PriceLow', 'IntermediateLevel', 'DurationVeryLow', 'BusinessFinance', 'Learn', 'To', 'Trade', 'The', 'Forex', 'Naked', 'Price', 'Action', 'Acapulco', 'Trade']"
Certificate in MYOB AccountRight Premier 2017 Course,"['PaidCourse', 'PriceVeryHigh', 'AllLevels', 'DurationVeryLow', 'BusinessFinance', 'Certificate', 'in', 'MYOB', 'AccountRight', 'Premier', '2017', 'Course']"
Master The Psychology of Forex & Binary Options Trading,"['PaidCourse', 'PriceVeryLow', 'IntermediateLevel', 'DurationVeryLow', 'BusinessFinance', 'Master', 'The', 'Psychology', 'of', 'Forex', '&', 'Binary', 'Options', 'Trading']"
Learn to Pick the Right Stock Broker Account,"['PaidCourse', 'PriceVeryLow', 'BeginnerLevel', 'DurationVeryLow', 'BusinessFinance', 'Learn', 'to', 'Pick', 'the', 'Right', 'Stock', 'Broker', 'Account']"
Profit During Crashing Markets: A Step-by-Step Guide,"['PaidCourse', 'PriceVeryHigh', 'AllLevels', 'DurationVeryLow', 'BusinessFinance', 'Profit', 'During', 'Crashing', 'Markets:', 'A', 'Step-by-Step', 'Guide']"
Introduction to Futures & Options,"['PaidCourse', 'PriceVeryLow', 'AllLevels', 'DurationVeryLow', 'BusinessFinance', 'Introduction', 'to', 'Futures', '&', 'Options']"
Learn To Invest In 7 Steps,"['PaidCourse', 'PriceVeryLow', 'BeginnerLevel', 'DurationVeryLow', 'BusinessFinance', 'Learn', 'To', 'Invest', 'In', '7', 'Steps']"
Sell like a Pro: Insider Secrets of Successful Selling!,"['PaidCourse', 'PriceLow', 'AllLevels', 'DurationVeryLow', 'BusinessFinance', 'Sell', 'like', 'a', 'Pro:', 'Insider', 'Secrets', 'of', 'Successful', 'Selling!']"
3 Little Pigs: A Multiple Timeframe Forex Trading Strategy,"['PaidCourse', 'PriceVeryLow', 'AllLevels', 'DurationVeryLow', 'BusinessFinance', '3', 'Little', 'Pigs:', 'A', 'Multiple', 'Timeframe', 'Forex', 'Trading', 'Strategy']"
6. Annuities Due and Deferred,"['PaidCourse', 'PriceVeryLow', 'AllLevels', 'DurationVeryLow', 'BusinessFinance', '6.', 'Annuities', 'Due', 'and', 'Deferred']"
CFA® Level 1 2014 – Quantitative Methods,"['PaidCourse', 'PriceVeryLow', 'AllLevels', 'DurationVeryLow', 'BusinessFinance', 'CFA®', 'Level', '1', '2014', '–', 'Quantitative', 'Methods']"
IFRIC 13-Customer Loyalty Programmes (Revenue),"['FreeCourse', '', 'AllLevels', 'DurationVeryLow', 'BusinessFinance', 'IFRIC', '13-Customer', 'Loyalty', 'Programmes', '(Revenue)']"
FOREX Currency Trading For Beginners,"['PaidCourse', 'PriceVeryLow', 'BeginnerLevel', 'DurationVeryLow', 'BusinessFinance', 'FOREX', 'Currency', 'Trading', 'For', 'Beginners']"
Basic Technical Analysis,"['PaidCourse', 'PriceVeryLow', 'BeginnerLevel', 'DurationVeryLow', 'BusinessFinance', 'Basic', 'Technical', 'Analysis']"
Forex:Trade Management & Psychology,"['PaidCourse', 'PriceHigh', 'IntermediateLevel', 'DurationVeryLow', 'BusinessFinance', 'Forex:Trade', 'Management', '&', 'Psychology']"
"Working Capital assessment for bankers, credit analysts","['PaidCourse', 'PriceVeryLow', 'BeginnerLevel', 'DurationVeryLow', 'BusinessFinance', 'Working', 'Capital', 'assessment', 'for', 'bankers,', 'credit', 'analysts']"
"CFA Level I Workshop 6: Alternatives, PM and Economics ","['PaidCourse', 'PriceVeryLow', 'AllLevels', 'DurationVeryLow', 'BusinessFinance', 'CFA', 'Level', 'I', 'Workshop', '6:', 'Alternatives,', 'PM', 'and', 'Economics', '']"
